origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"21","8",236.5110302,23333.2266189,0.0000000,23569.7376492
"21","9",236.5110302,48706.2774533,0.0000000,48942.7884835
"21","14",236.5110302,48706.2774533,0.0000000,48942.7884835
"21","15",236.5110302,48706.2774533,0.0000000,48942.7884835
"21","12",236.5110302,35406.1475369,101.0375546,35743.6961217
"21","13",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","18",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","19",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","16",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","17",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","22",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","23",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","20",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","21",236.5110302,35406.1475369,101.0375546,35743.6961217
"26","26",236.5110302,0.0000000,101.0375546,35743.6961217
"26","24",236.5110302,0.0000000,101.0375546,35743.6961217
"26","25",236.5110302,0.0000000,101.0375546,35743.6961217
"26","2",236.5110302,0.0000000,101.0375546,35743.6961217
"26","3",236.5110302,0.0000000,101.0375546,35743.6961217
"26","1",236.5110302,0.0000000,101.0375546,35743.6961217
"26","6",236.5110302,0.0000000,101.0375546,35743.6961217
"26","7",236.5110302,0.0000000,101.0375546,35743.6961217
"26","4",236.5110302,0.0000000,101.0375546,35743.6961217
"26","5",236.5110302,0.0000000,101.0375546,35743.6961217
"26","10",236.5110302,0.0000000,101.0375546,35743.6961217
"26","11",236.5110302,0.0000000,101.0375546,35743.6961217
"26","8",236.5110302,0.0000000,101.0375546,35743.6961217
"26","9",236.5110302,0.0000000,101.0375546,35743.6961217
"26","14",236.5110302,0.0000000,101.0375546,35743.6961217
"26","15",236.5110302,0.0000000,101.0375546,35743.6961217
"26","12",236.5110302,0.0000000,101.0375546,35743.6961217
"26","13",236.5110302,0.0000000,101.0375546,35743.6961217
"24","18",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","19",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","16",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","17",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","22",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","23",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","20",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","21",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","26",109.5902272,12584.7730226,30.1064169,12724.4696667
"24","24",109.5902272,0.0000000,30.1064169,12724.4696667
"24","25",109.5902272,85781.4882704,45.4767248,85936.5552224
"24","2",109.5902272,85781.4882704,45.4767248,85936.5552224
"24","3",109.5902272,73131.6497119,151.5558456,73392.7957847
"24","1",109.5902272,73131.6497119,151.5558456,73392.7957847
"24","6",109.5902272,73131.6497119,151.5558456,73392.7957847
"24","7",109.5902272,73131.6497119,151.5558456,73392.7957847
"24","4",109.5902272,73131.6497119,151.5558456,73392.7957847
"24","5",109.5902272,19758.0579318,427.1574403,20294.8055992
"24","10",109.5902272,19758.0579318,427.1574403,20294.8055992
"24","11",109.5902272,19758.0579318,427.1574403,20294.8055992
"24","8",109.5902272,68062.4634122,44.8037702,68216.8574096
"24","9",109.5902272,68062.4634122,44.8037702,68216.8574096
"24","14",109.5902272,68062.4634122,44.8037702,68216.8574096
"24","15",109.5902272,68062.4634122,44.8037702,68216.8574096
"24","12",109.5902272,68062.4634122,44.8037702,68216.8574096
"24","13",109.5902272,46176.1553113,24.8670046,46310.6125430
"25","18",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","19",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","16",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","17",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","22",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","23",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","20",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","21",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","26",45.4767248,97185.8820111,30.1064169,97261.4651528
"25","24",45.4767248,85781.4882704,109.5902272,85936.5552224
"25","25",45.4767248,0.0000000,109.5902272,85936.5552224
"25","2",45.4767248,0.0000000,109.5902272,85936.5552224
"25","3",45.4767248,80036.1856723,151.5558456,80233.2182428
"25","1",45.4767248,80036.1856723,151.5558456,80233.2182428
"25","6",45.4767248,80036.1856723,151.5558456,80233.2182428
"25","7",45.4767248,80036.1856723,151.5558456,80233.2182428
"25","4",45.4767248,80036.1856723,151.5558456,80233.2182428
"25","5",45.4767248,98407.7192405,427.1574403,98880.3534056
"25","10",45.4767248,98407.7192405,427.1574403,98880.3534056
"25","11",45.4767248,98407.7192405,427.1574403,98880.3534056
"25","8",45.4767248,17719.0248582,44.8037702,17809.3053533
"25","9",45.4767248,17719.0248582,44.8037702,17809.3053533
"25","14",45.4767248,17719.0248582,44.8037702,17809.3053533
"25","15",45.4767248,17719.0248582,44.8037702,17809.3053533
"25","12",45.4767248,17719.0248582,44.8037702,17809.3053533
"25","13",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","18",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","19",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","16",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","17",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","22",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","23",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","20",45.4767248,63097.8528208,24.8670046,63168.1965502
"2","21",0.0000000,23333.2266189,236.5110302,23569.7376492
"2","26",0.0000000,23333.2266189,236.5110302,23569.7376492
"2","24",0.0000000,23333.2266189,236.5110302,23569.7376492
"2","25",0.0000000,23333.2266189,236.5110302,23569.7376492
"2","2",0.0000000,0.0000000,236.5110302,23569.7376492
"2","3",0.0000000,0.0000000,236.5110302,23569.7376492
"2","1",0.0000000,0.0000000,236.5110302,23569.7376492
"2","6",0.0000000,0.0000000,236.5110302,23569.7376492
"2","7",0.0000000,0.0000000,236.5110302,23569.7376492
"2","4",0.0000000,0.0000000,236.5110302,23569.7376492
"2","5",0.0000000,0.0000000,236.5110302,23569.7376492
"2","10",0.0000000,0.0000000,236.5110302,23569.7376492
"2","11",0.0000000,0.0000000,236.5110302,23569.7376492
"2","8",0.0000000,0.0000000,236.5110302,23569.7376492
"2","9",0.0000000,42593.9828433,0.0000000,42593.9828433
"2","14",0.0000000,42593.9828433,0.0000000,42593.9828433
"2","15",0.0000000,42593.9828433,0.0000000,42593.9828433
"2","12",0.0000000,29222.6561784,101.0375546,29323.6937330
"2","13",0.0000000,29222.6561784,101.0375546,29323.6937330
"3","18",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","19",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","16",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","17",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","22",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","23",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","20",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","21",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","26",151.5558456,84536.0434525,30.1064169,84717.7057150
"3","24",151.5558456,73131.6497119,109.5902272,73392.7957847
"3","25",151.5558456,80036.1856723,45.4767248,80233.2182428
"3","2",151.5558456,80036.1856723,45.4767248,80233.2182428
"3","3",151.5558456,0.0000000,45.4767248,80233.2182428
"3","1",151.5558456,0.0000000,45.4767248,80233.2182428
"3","6",151.5558456,0.0000000,45.4767248,80233.2182428
"3","7",151.5558456,0.0000000,45.4767248,80233.2182428
"3","4",151.5558456,0.0000000,45.4767248,80233.2182428
"3","5",151.5558456,69759.2976827,427.1574403,70338.0109686
"3","10",151.5558456,69759.2976827,427.1574403,70338.0109686
"3","11",151.5558456,69759.2976827,427.1574403,70338.0109686
"3","8",151.5558456,62317.1608141,44.8037702,62513.5204300
"3","9",151.5558456,62317.1608141,44.8037702,62513.5204300
"3","14",151.5558456,62317.1608141,44.8037702,62513.5204300
"3","15",151.5558456,62317.1608141,44.8037702,62513.5204300
"3","12",151.5558456,62317.1608141,44.8037702,62513.5204300
"3","13",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","18",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","19",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","16",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","17",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","22",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","23",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","20",151.5558456,34318.7728622,24.8670046,34495.1957124
"1","21",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","26",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","24",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","25",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","2",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","3",0.0000000,23333.2266189,236.5110302,23569.7376492
"1","1",0.0000000,0.0000000,236.5110302,23569.7376492
"1","6",0.0000000,0.0000000,236.5110302,23569.7376492
"1","7",0.0000000,0.0000000,236.5110302,23569.7376492
"1","4",0.0000000,0.0000000,236.5110302,23569.7376492
"1","5",0.0000000,0.0000000,236.5110302,23569.7376492
"1","10",0.0000000,0.0000000,236.5110302,23569.7376492
"1","11",0.0000000,0.0000000,236.5110302,23569.7376492
"1","8",0.0000000,0.0000000,236.5110302,23569.7376492
"1","9",0.0000000,42593.9828433,0.0000000,42593.9828433
"1","14",0.0000000,42593.9828433,0.0000000,42593.9828433
"1","15",0.0000000,42593.9828433,0.0000000,42593.9828433
"1","12",0.0000000,29222.6561784,101.0375546,29323.6937330
"1","13",0.0000000,29222.6561784,101.0375546,29323.6937330
"6","18",0.0000000,29222.6561784,101.0375546,29323.6937330
"6","19",0.0000000,29222.6561784,101.0375546,29323.6937330
"6","16",0.0000000,29222.6561784,101.0375546,29323.6937330
"6","17",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","22",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","23",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","20",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","21",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","26",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","24",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","25",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","2",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","3",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","1",352.4367885,139766.0381628,415.8261303,140534.3010817
"6","6",352.4367885,0.0000000,415.8261303,140534.3010817
"6","7",352.4367885,0.0000000,415.8261303,140534.3010817
"6","4",352.4367885,0.0000000,415.8261303,140534.3010817
"6","5",352.4367885,0.0000000,415.8261303,140534.3010817
"6","10",352.4367885,0.0000000,415.8261303,140534.3010817
"6","11",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","8",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","9",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","14",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","15",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","12",352.4367885,295472.0688816,0.0000000,295824.5056702
"6","13",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","18",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","19",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","16",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","17",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","22",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","23",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","20",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","21",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","26",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","24",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","25",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","2",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","3",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","1",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","6",352.4367885,295472.0688816,0.0000000,295824.5056702
"7","7",352.4367885,0.0000000,0.0000000,295824.5056702
"7","4",352.4367885,0.0000000,0.0000000,295824.5056702
"7","5",352.4367885,0.0000000,0.0000000,295824.5056702
"7","10",352.4367885,0.0000000,0.0000000,295824.5056702
"7","11",352.4367885,0.0000000,0.0000000,295824.5056702
"7","8",352.4367885,0.0000000,0.0000000,295824.5056702
"7","9",352.4367885,0.0000000,0.0000000,295824.5056702
"7","14",352.4367885,0.0000000,0.0000000,295824.5056702
"7","15",352.4367885,0.0000000,0.0000000,295824.5056702
"7","12",352.4367885,0.0000000,0.0000000,295824.5056702
"7","13",352.4367885,0.0000000,0.0000000,295824.5056702
"4","18",352.4367885,0.0000000,0.0000000,295824.5056702
"4","19",352.4367885,0.0000000,0.0000000,295824.5056702
"4","16",352.4367885,0.0000000,0.0000000,295824.5056702
"4","17",352.4367885,0.0000000,0.0000000,295824.5056702
"4","22",352.4367885,0.0000000,0.0000000,295824.5056702
"4","23",352.4367885,0.0000000,0.0000000,295824.5056702
"4","20",352.4367885,0.0000000,0.0000000,295824.5056702
"4","21",352.4367885,0.0000000,0.0000000,295824.5056702
"4","26",352.4367885,0.0000000,0.0000000,295824.5056702
"4","24",352.4367885,0.0000000,0.0000000,295824.5056702
"4","25",352.4367885,0.0000000,0.0000000,295824.5056702
"4","2",352.4367885,0.0000000,0.0000000,295824.5056702
"4","3",352.4367885,0.0000000,0.0000000,295824.5056702
"4","1",352.4367885,0.0000000,0.0000000,295824.5056702
"4","6",352.4367885,0.0000000,0.0000000,295824.5056702
"4","7",352.4367885,0.0000000,0.0000000,295824.5056702
"4","4",352.4367885,0.0000000,0.0000000,295824.5056702
"4","5",352.4367885,0.0000000,0.0000000,295824.5056702
"4","10",352.4367885,0.0000000,0.0000000,295824.5056702
"4","11",352.4367885,0.0000000,0.0000000,295824.5056702
"4","8",352.4367885,0.0000000,0.0000000,295824.5056702
"4","9",352.4367885,0.0000000,0.0000000,295824.5056702
"4","14",352.4367885,0.0000000,0.0000000,295824.5056702
"4","15",352.4367885,0.0000000,0.0000000,295824.5056702
"4","12",352.4367885,0.0000000,0.0000000,295824.5056702
"4","13",352.4367885,0.0000000,0.0000000,295824.5056702
"5","18",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","19",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","16",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","17",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","22",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","23",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","20",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","21",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","26",427.1574403,31162.4516724,30.1064169,31619.7155296
"5","24",427.1574403,19758.0579318,109.5902272,20294.8055992
"5","25",427.1574403,98407.7192405,45.4767248,98880.3534056
"5","2",427.1574403,98407.7192405,45.4767248,98880.3534056
"5","3",427.1574403,69759.2976827,151.5558456,70338.0109686
"5","1",427.1574403,69759.2976827,151.5558456,70338.0109686
"5","6",427.1574403,69759.2976827,151.5558456,70338.0109686
"5","7",427.1574403,69759.2976827,151.5558456,70338.0109686
"5","4",427.1574403,69759.2976827,151.5558456,70338.0109686
"5","5",427.1574403,0.0000000,151.5558456,70338.0109686
